INFO:root:10:14:24 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:14:27 Model file not found. Downloading to /home/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:17:12 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:17:14 Model file not found. Downloading to /data1/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:19:25 processing dataset...
INFO:root:10:20:30 Now we are doing BERT classification training on gpu(0)!
INFO:root:10:20:30 training steps=49087
INFO:root:10:21:02 [Epoch 1 Batch 10/12277] loss=1.1346, lr=0.0000000, metrics:accuracy:0.3187
INFO:root:11:13:39 [Epoch 2 Batch 10440/12277] loss=0.4905, lr=0.0000119, metrics:accuracy:0.7907
INFO:root:11:13:40 [Epoch 2 Batch 10450/12277] loss=0.5456, lr=0.0000119, metrics:accuracy:0.7907
INFO:root:11:13:42 [Epoch 2 Batch 10460/12277] loss=0.5300, lr=0.0000119, metrics:accuracy:0.7907
INFO:root:11:13:43 [Epoch 2 Batch 10470/12277] loss=0.4143, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:44 [Epoch 2 Batch 10480/12277] loss=0.4787, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:46 [Epoch 2 Batch 10490/12277] loss=0.4876, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:47 [Epoch 2 Batch 10500/12277] loss=0.5387, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:49 [Epoch 2 Batch 10510/12277] loss=0.5114, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:50 [Epoch 2 Batch 10520/12277] loss=0.5061, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:51 [Epoch 2 Batch 10530/12277] loss=0.5435, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:53 [Epoch 2 Batch 10540/12277] loss=0.5208, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:55 [Epoch 2 Batch 10550/12277] loss=0.4604, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:56 [Epoch 2 Batch 10560/12277] loss=0.5030, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:57 [Epoch 2 Batch 10570/12277] loss=0.5216, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:13:58 [Epoch 2 Batch 10580/12277] loss=0.5658, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:00 [Epoch 2 Batch 10590/12277] loss=0.5082, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:01 [Epoch 2 Batch 10600/12277] loss=0.4995, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:02 [Epoch 2 Batch 10610/12277] loss=0.5056, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:04 [Epoch 2 Batch 10620/12277] loss=0.5673, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:05 [Epoch 2 Batch 10630/12277] loss=0.5025, lr=0.0000119, metrics:accuracy:0.7908
INFO:root:11:14:06 [Epoch 2 Batch 10640/12277] loss=0.4572, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:08 [Epoch 2 Batch 10650/12277] loss=0.5395, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:09 [Epoch 2 Batch 10660/12277] loss=0.5072, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:10 [Epoch 2 Batch 10670/12277] loss=0.5126, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:12 [Epoch 2 Batch 10680/12277] loss=0.5341, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:13 [Epoch 2 Batch 10690/12277] loss=0.5446, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:14 [Epoch 2 Batch 10700/12277] loss=0.4962, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:16 [Epoch 2 Batch 10710/12277] loss=0.4605, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:17 [Epoch 2 Batch 10720/12277] loss=0.5078, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:18 [Epoch 2 Batch 10730/12277] loss=0.5195, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:20 [Epoch 2 Batch 10740/12277] loss=0.4782, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:21 [Epoch 2 Batch 10750/12277] loss=0.5315, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:23 [Epoch 2 Batch 10760/12277] loss=0.5703, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:24 [Epoch 2 Batch 10770/12277] loss=0.5392, lr=0.0000118, metrics:accuracy:0.7909
INFO:root:11:14:26 [Epoch 2 Batch 10780/12277] loss=0.5848, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:27 [Epoch 2 Batch 10790/12277] loss=0.5080, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:28 [Epoch 2 Batch 10800/12277] loss=0.5415, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:30 [Epoch 2 Batch 10810/12277] loss=0.5918, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:31 [Epoch 2 Batch 10820/12277] loss=0.5540, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:33 [Epoch 2 Batch 10830/12277] loss=0.4719, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:34 [Epoch 2 Batch 10840/12277] loss=0.5375, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:35 [Epoch 2 Batch 10850/12277] loss=0.5018, lr=0.0000118, metrics:accuracy:0.7908
INFO:root:11:14:37 [Epoch 2 Batch 10860/12277] loss=0.4791, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:38 [Epoch 2 Batch 10870/12277] loss=0.5028, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:40 [Epoch 2 Batch 10880/12277] loss=0.4731, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:41 [Epoch 2 Batch 10890/12277] loss=0.5151, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:42 [Epoch 2 Batch 10900/12277] loss=0.5317, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:43 [Epoch 2 Batch 10910/12277] loss=0.5894, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:45 [Epoch 2 Batch 10920/12277] loss=0.5451, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:46 [Epoch 2 Batch 10930/12277] loss=0.5100, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:48 [Epoch 2 Batch 10940/12277] loss=0.5414, lr=0.0000117, metrics:accuracy:0.7908
INFO:root:11:14:49 [Epoch 2 Batch 10950/12277] loss=0.4627, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:51 [Epoch 2 Batch 10960/12277] loss=0.5572, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:52 [Epoch 2 Batch 10970/12277] loss=0.4862, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:53 [Epoch 2 Batch 10980/12277] loss=0.5311, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:54 [Epoch 2 Batch 10990/12277] loss=0.4671, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:56 [Epoch 2 Batch 11000/12277] loss=0.5187, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:57 [Epoch 2 Batch 11010/12277] loss=0.5019, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:14:58 [Epoch 2 Batch 11020/12277] loss=0.5109, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:00 [Epoch 2 Batch 11030/12277] loss=0.5454, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:01 [Epoch 2 Batch 11040/12277] loss=0.5139, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:03 [Epoch 2 Batch 11050/12277] loss=0.5225, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:04 [Epoch 2 Batch 11060/12277] loss=0.5858, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:05 [Epoch 2 Batch 11070/12277] loss=0.5234, lr=0.0000117, metrics:accuracy:0.7909
INFO:root:11:15:07 [Epoch 2 Batch 11080/12277] loss=0.5710, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:08 [Epoch 2 Batch 11090/12277] loss=0.5053, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:10 [Epoch 2 Batch 11100/12277] loss=0.5573, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:11 [Epoch 2 Batch 11110/12277] loss=0.4664, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:12 [Epoch 2 Batch 11120/12277] loss=0.5144, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:14 [Epoch 2 Batch 11130/12277] loss=0.5289, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:15 [Epoch 2 Batch 11140/12277] loss=0.4886, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:16 [Epoch 2 Batch 11150/12277] loss=0.4937, lr=0.0000116, metrics:accuracy:0.7910
INFO:root:11:15:18 [Epoch 2 Batch 11160/12277] loss=0.5506, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:19 [Epoch 2 Batch 11170/12277] loss=0.5211, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:20 [Epoch 2 Batch 11180/12277] loss=0.5387, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:22 [Epoch 2 Batch 11190/12277] loss=0.5373, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:23 [Epoch 2 Batch 11200/12277] loss=0.5394, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:25 [Epoch 2 Batch 11210/12277] loss=0.5142, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:26 [Epoch 2 Batch 11220/12277] loss=0.4675, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:27 [Epoch 2 Batch 11230/12277] loss=0.4612, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:29 [Epoch 2 Batch 11240/12277] loss=0.5890, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:30 [Epoch 2 Batch 11250/12277] loss=0.6153, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:32 [Epoch 2 Batch 11260/12277] loss=0.5258, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:33 [Epoch 2 Batch 11270/12277] loss=0.5280, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:35 [Epoch 2 Batch 11280/12277] loss=0.5001, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:36 [Epoch 2 Batch 11290/12277] loss=0.5140, lr=0.0000116, metrics:accuracy:0.7909
INFO:root:11:15:37 [Epoch 2 Batch 11300/12277] loss=0.5576, lr=0.0000115, metrics:accuracy:0.7909
INFO:root:11:15:39 [Epoch 2 Batch 11310/12277] loss=0.5511, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:40 [Epoch 2 Batch 11320/12277] loss=0.5230, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:41 [Epoch 2 Batch 11330/12277] loss=0.5782, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:43 [Epoch 2 Batch 11340/12277] loss=0.5454, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:44 [Epoch 2 Batch 11350/12277] loss=0.5044, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:46 [Epoch 2 Batch 11360/12277] loss=0.5074, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:47 [Epoch 2 Batch 11370/12277] loss=0.5105, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:48 [Epoch 2 Batch 11380/12277] loss=0.6082, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:50 [Epoch 2 Batch 11390/12277] loss=0.4712, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:51 [Epoch 2 Batch 11400/12277] loss=0.5695, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:52 [Epoch 2 Batch 11410/12277] loss=0.5685, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:54 [Epoch 2 Batch 11420/12277] loss=0.4430, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:55 [Epoch 2 Batch 11430/12277] loss=0.5219, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:57 [Epoch 2 Batch 11440/12277] loss=0.5007, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:58 [Epoch 2 Batch 11450/12277] loss=0.5922, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:15:59 [Epoch 2 Batch 11460/12277] loss=0.5355, lr=0.0000115, metrics:accuracy:0.7907
INFO:root:11:16:01 [Epoch 2 Batch 11470/12277] loss=0.5116, lr=0.0000115, metrics:accuracy:0.7908
INFO:root:11:16:02 [Epoch 2 Batch 11480/12277] loss=0.5745, lr=0.0000115, metrics:accuracy:0.7907
INFO:root:11:16:03 [Epoch 2 Batch 11490/12277] loss=0.5610, lr=0.0000115, metrics:accuracy:0.7907
INFO:root:11:16:04 [Epoch 2 Batch 11500/12277] loss=0.5416, lr=0.0000115, metrics:accuracy:0.7907
INFO:root:11:16:06 [Epoch 2 Batch 11510/12277] loss=0.4411, lr=0.0000115, metrics:accuracy:0.7907
INFO:root:11:16:07 [Epoch 2 Batch 11520/12277] loss=0.5310, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:09 [Epoch 2 Batch 11530/12277] loss=0.5780, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:10 [Epoch 2 Batch 11540/12277] loss=0.5259, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:11 [Epoch 2 Batch 11550/12277] loss=0.4875, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:13 [Epoch 2 Batch 11560/12277] loss=0.6332, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:14 [Epoch 2 Batch 11570/12277] loss=0.4913, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:16 [Epoch 2 Batch 11580/12277] loss=0.4523, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:17 [Epoch 2 Batch 11590/12277] loss=0.5460, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:18 [Epoch 2 Batch 11600/12277] loss=0.4323, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:19 [Epoch 2 Batch 11610/12277] loss=0.4642, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:21 [Epoch 2 Batch 11620/12277] loss=0.5912, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:22 [Epoch 2 Batch 11630/12277] loss=0.5104, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:24 [Epoch 2 Batch 11640/12277] loss=0.5203, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:25 [Epoch 2 Batch 11650/12277] loss=0.5357, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:26 [Epoch 2 Batch 11660/12277] loss=0.4932, lr=0.0000114, metrics:accuracy:0.7907
INFO:root:11:16:28 [Epoch 2 Batch 11670/12277] loss=0.4940, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:29 [Epoch 2 Batch 11680/12277] loss=0.5617, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:31 [Epoch 2 Batch 11690/12277] loss=0.5289, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:32 [Epoch 2 Batch 11700/12277] loss=0.5348, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:33 [Epoch 2 Batch 11710/12277] loss=0.5049, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:34 [Epoch 2 Batch 11720/12277] loss=0.5037, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:36 [Epoch 2 Batch 11730/12277] loss=0.5487, lr=0.0000114, metrics:accuracy:0.7908
INFO:root:11:16:37 [Epoch 2 Batch 11740/12277] loss=0.4423, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:39 [Epoch 2 Batch 11750/12277] loss=0.4748, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:40 [Epoch 2 Batch 11760/12277] loss=0.5020, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:41 [Epoch 2 Batch 11770/12277] loss=0.5202, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:43 [Epoch 2 Batch 11780/12277] loss=0.5248, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:44 [Epoch 2 Batch 11790/12277] loss=0.5007, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:46 [Epoch 2 Batch 11800/12277] loss=0.5298, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:47 [Epoch 2 Batch 11810/12277] loss=0.5248, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:48 [Epoch 2 Batch 11820/12277] loss=0.5255, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:50 [Epoch 2 Batch 11830/12277] loss=0.5286, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:51 [Epoch 2 Batch 11840/12277] loss=0.5115, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:52 [Epoch 2 Batch 11850/12277] loss=0.5783, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:53 [Epoch 2 Batch 11860/12277] loss=0.5352, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:55 [Epoch 2 Batch 11870/12277] loss=0.4967, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:56 [Epoch 2 Batch 11880/12277] loss=0.4877, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:16:58 [Epoch 2 Batch 11890/12277] loss=0.6090, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:16:59 [Epoch 2 Batch 11900/12277] loss=0.4985, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:17:00 [Epoch 2 Batch 11910/12277] loss=0.5469, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:17:01 [Epoch 2 Batch 11920/12277] loss=0.5326, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:17:03 [Epoch 2 Batch 11930/12277] loss=0.4943, lr=0.0000113, metrics:accuracy:0.7908
INFO:root:11:17:04 [Epoch 2 Batch 11940/12277] loss=0.5107, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:17:06 [Epoch 2 Batch 11950/12277] loss=0.5763, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:17:07 [Epoch 2 Batch 11960/12277] loss=0.5753, lr=0.0000113, metrics:accuracy:0.7907
INFO:root:11:17:08 [Epoch 2 Batch 11970/12277] loss=0.5007, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:10 [Epoch 2 Batch 11980/12277] loss=0.4850, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:11 [Epoch 2 Batch 11990/12277] loss=0.5357, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:13 [Epoch 2 Batch 12000/12277] loss=0.6123, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:14 [Epoch 2 Batch 12010/12277] loss=0.5319, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:15 [Epoch 2 Batch 12020/12277] loss=0.5282, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:17 [Epoch 2 Batch 12030/12277] loss=0.4608, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:18 [Epoch 2 Batch 12040/12277] loss=0.5212, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:19 [Epoch 2 Batch 12050/12277] loss=0.5379, lr=0.0000112, metrics:accuracy:0.7907
INFO:root:11:17:21 [Epoch 2 Batch 12060/12277] loss=0.4778, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:22 [Epoch 2 Batch 12070/12277] loss=0.4882, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:23 [Epoch 2 Batch 12080/12277] loss=0.5496, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:25 [Epoch 2 Batch 12090/12277] loss=0.4570, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:26 [Epoch 2 Batch 12100/12277] loss=0.5246, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:27 [Epoch 2 Batch 12110/12277] loss=0.5729, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:28 [Epoch 2 Batch 12120/12277] loss=0.5482, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:30 [Epoch 2 Batch 12130/12277] loss=0.4744, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:31 [Epoch 2 Batch 12140/12277] loss=0.4642, lr=0.0000112, metrics:accuracy:0.7908
INFO:root:11:17:32 [Epoch 2 Batch 12150/12277] loss=0.4781, lr=0.0000112, metrics:accuracy:0.7909
INFO:root:11:17:34 [Epoch 2 Batch 12160/12277] loss=0.4370, lr=0.0000112, metrics:accuracy:0.7909
INFO:root:11:17:35 [Epoch 2 Batch 12170/12277] loss=0.5213, lr=0.0000112, metrics:accuracy:0.7909
INFO:root:11:17:36 [Epoch 2 Batch 12180/12277] loss=0.4932, lr=0.0000112, metrics:accuracy:0.7909
INFO:root:11:17:38 [Epoch 2 Batch 12190/12277] loss=0.5327, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:39 [Epoch 2 Batch 12200/12277] loss=0.5656, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:44 [Epoch 2 Batch 12210/12277] loss=0.4635, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:46 [Epoch 2 Batch 12220/12277] loss=0.4843, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:50 [Epoch 2 Batch 12230/12277] loss=0.4876, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:51 [Epoch 2 Batch 12240/12277] loss=0.5370, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:52 [Epoch 2 Batch 12250/12277] loss=0.5035, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:54 [Epoch 2 Batch 12260/12277] loss=0.5395, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:55 [Epoch 2 Batch 12270/12277] loss=0.5375, lr=0.0000111, metrics:accuracy:0.7909
INFO:root:11:17:56 Now we are doing evaluation on dev with gpu(0).
INFO:root:11:17:56 [Batch 10/312] loss=0.4255, metrics:accuracy:0.8500
INFO:root:11:17:57 [Batch 20/312] loss=0.5087, metrics:accuracy:0.8187
INFO:root:11:17:57 [Batch 30/312] loss=0.6400, metrics:accuracy:0.8042
INFO:root:11:17:57 [Batch 40/312] loss=0.6416, metrics:accuracy:0.7812
INFO:root:11:17:57 [Batch 50/312] loss=0.5234, metrics:accuracy:0.7800
INFO:root:11:17:58 [Batch 60/312] loss=0.5369, metrics:accuracy:0.7917
INFO:root:11:17:58 [Batch 70/312] loss=0.5005, metrics:accuracy:0.7911
INFO:root:11:17:58 [Batch 80/312] loss=0.6837, metrics:accuracy:0.7859
INFO:root:11:17:58 [Batch 90/312] loss=0.7209, metrics:accuracy:0.7819
INFO:root:11:17:58 [Batch 100/312] loss=0.6650, metrics:accuracy:0.7812
INFO:root:11:17:59 [Batch 110/312] loss=0.5153, metrics:accuracy:0.7807
INFO:root:11:17:59 [Batch 120/312] loss=0.5980, metrics:accuracy:0.7812
INFO:root:11:17:59 [Batch 130/312] loss=0.5844, metrics:accuracy:0.7798
INFO:root:11:17:59 [Batch 140/312] loss=0.4395, metrics:accuracy:0.7821
INFO:root:11:18:00 [Batch 150/312] loss=0.8075, metrics:accuracy:0.7750
INFO:root:11:18:00 [Batch 160/312] loss=0.4798, metrics:accuracy:0.7750
INFO:root:11:18:00 [Batch 170/312] loss=0.3946, metrics:accuracy:0.7801
INFO:root:11:18:00 [Batch 180/312] loss=0.3980, metrics:accuracy:0.7799
INFO:root:11:18:01 [Batch 190/312] loss=0.6347, metrics:accuracy:0.7789
INFO:root:11:18:01 [Batch 200/312] loss=0.6595, metrics:accuracy:0.7750
INFO:root:11:18:01 [Batch 210/312] loss=0.5278, metrics:accuracy:0.7768
INFO:root:11:18:01 [Batch 220/312] loss=0.4122, metrics:accuracy:0.7790
INFO:root:11:18:02 [Batch 230/312] loss=0.4877, metrics:accuracy:0.7793
INFO:root:11:18:02 [Batch 240/312] loss=0.4171, metrics:accuracy:0.7812
INFO:root:11:18:02 [Batch 250/312] loss=0.4921, metrics:accuracy:0.7795
INFO:root:11:18:02 [Batch 260/312] loss=0.7246, metrics:accuracy:0.7788
INFO:root:11:18:02 [Batch 270/312] loss=0.5393, metrics:accuracy:0.7792
INFO:root:11:18:03 [Batch 280/312] loss=0.5272, metrics:accuracy:0.7790
INFO:root:11:18:03 [Batch 290/312] loss=0.7695, metrics:accuracy:0.7737
INFO:root:11:18:03 [Batch 300/312] loss=0.6143, metrics:accuracy:0.7738
INFO:root:11:18:03 [Batch 310/312] loss=0.5831, metrics:accuracy:0.7714
INFO:root:11:18:03 validation metrics:accuracy:0.7715
INFO:root:11:18:03 Time cost=7.20s, throughput=346.90 samples/s
INFO:root:11:18:05 params saved in: ./output_dir/model_bert_XNLI_1.params
INFO:root:11:18:05 Time cost=1736.99s
INFO:root:11:18:19 [Epoch 3 Batch 10/12277] loss=0.3730, lr=0.0000111, metrics:accuracy:0.8688
INFO:root:11:18:23 [Epoch 3 Batch 20/12277] loss=0.3593, lr=0.0000111, metrics:accuracy:0.8734
INFO:root:11:18:25 [Epoch 3 Batch 30/12277] loss=0.4168, lr=0.0000111, metrics:accuracy:0.8656
INFO:root:11:18:27 [Epoch 3 Batch 40/12277] loss=0.4108, lr=0.0000111, metrics:accuracy:0.8625
INFO:root:11:18:28 [Epoch 3 Batch 50/12277] loss=0.4895, lr=0.0000111, metrics:accuracy:0.8538
INFO:root:11:18:30 [Epoch 3 Batch 60/12277] loss=0.3597, lr=0.0000111, metrics:accuracy:0.8578
INFO:root:11:18:40 [Epoch 3 Batch 70/12277] loss=0.3876, lr=0.0000111, metrics:accuracy:0.8594
